market,trade_date,timezone,is_open,market_open_local,market_close_local,market_open_utc,market_close_utc,is_half_day,session_tag,source,generated_at_utc
US,2027-04-15,America/New_York,1,2027-04-15T09:30:00-04:00,2027-04-15T16:00:00-04:00,2027-04-15T13:30:00+00:00,2027-04-15T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-16,America/New_York,1,2027-04-16T09:30:00-04:00,2027-04-16T16:00:00-04:00,2027-04-16T13:30:00+00:00,2027-04-16T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-19,America/New_York,1,2027-04-19T09:30:00-04:00,2027-04-19T16:00:00-04:00,2027-04-19T13:30:00+00:00,2027-04-19T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-20,America/New_York,1,2027-04-20T09:30:00-04:00,2027-04-20T16:00:00-04:00,2027-04-20T13:30:00+00:00,2027-04-20T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-21,America/New_York,1,2027-04-21T09:30:00-04:00,2027-04-21T16:00:00-04:00,2027-04-21T13:30:00+00:00,2027-04-21T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-22,America/New_York,1,2027-04-22T09:30:00-04:00,2027-04-22T16:00:00-04:00,2027-04-22T13:30:00+00:00,2027-04-22T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-23,America/New_York,1,2027-04-23T09:30:00-04:00,2027-04-23T16:00:00-04:00,2027-04-23T13:30:00+00:00,2027-04-23T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-26,America/New_York,1,2027-04-26T09:30:00-04:00,2027-04-26T16:00:00-04:00,2027-04-26T13:30:00+00:00,2027-04-26T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-27,America/New_York,1,2027-04-27T09:30:00-04:00,2027-04-27T16:00:00-04:00,2027-04-27T13:30:00+00:00,2027-04-27T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-28,America/New_York,1,2027-04-28T09:30:00-04:00,2027-04-28T16:00:00-04:00,2027-04-28T13:30:00+00:00,2027-04-28T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-29,America/New_York,1,2027-04-29T09:30:00-04:00,2027-04-29T16:00:00-04:00,2027-04-29T13:30:00+00:00,2027-04-29T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-04-30,America/New_York,1,2027-04-30T09:30:00-04:00,2027-04-30T16:00:00-04:00,2027-04-30T13:30:00+00:00,2027-04-30T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-03,America/New_York,1,2027-05-03T09:30:00-04:00,2027-05-03T16:00:00-04:00,2027-05-03T13:30:00+00:00,2027-05-03T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-04,America/New_York,1,2027-05-04T09:30:00-04:00,2027-05-04T16:00:00-04:00,2027-05-04T13:30:00+00:00,2027-05-04T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-05,America/New_York,1,2027-05-05T09:30:00-04:00,2027-05-05T16:00:00-04:00,2027-05-05T13:30:00+00:00,2027-05-05T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
US,2027-05-06,America/New_York,1,2027-05-06T09:30:00-04:00,2027-05-06T16:00:00-04:00,2027-05-06T13:30:00+00:00,2027-05-06T20:00:00+00:00,0,,pandas_market_calendars:NYSE,2026-03-04T05:31:06+00:00
