market,trade_date,timezone,is_open,market_open_local,market_close_local,market_open_utc,market_close_utc,is_half_day,session_tag,source,generated_at_utc
HK,2027-01-20,Asia/Hong_Kong,1,2027-01-20T09:30:00+08:00,2027-01-20T16:00:00+08:00,2027-01-20T01:30:00+00:00,2027-01-20T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-01-21,Asia/Hong_Kong,1,2027-01-21T09:30:00+08:00,2027-01-21T16:00:00+08:00,2027-01-21T01:30:00+00:00,2027-01-21T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-01-22,Asia/Hong_Kong,1,2027-01-22T09:30:00+08:00,2027-01-22T16:00:00+08:00,2027-01-22T01:30:00+00:00,2027-01-22T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-01-25,Asia/Hong_Kong,1,2027-01-25T09:30:00+08:00,2027-01-25T16:00:00+08:00,2027-01-25T01:30:00+00:00,2027-01-25T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-01-26,Asia/Hong_Kong,1,2027-01-26T09:30:00+08:00,2027-01-26T16:00:00+08:00,2027-01-26T01:30:00+00:00,2027-01-26T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-01-27,Asia/Hong_Kong,1,2027-01-27T09:30:00+08:00,2027-01-27T16:00:00+08:00,2027-01-27T01:30:00+00:00,2027-01-27T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-01-28,Asia/Hong_Kong,1,2027-01-28T09:30:00+08:00,2027-01-28T16:00:00+08:00,2027-01-28T01:30:00+00:00,2027-01-28T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-01-29,Asia/Hong_Kong,1,2027-01-29T09:30:00+08:00,2027-01-29T16:00:00+08:00,2027-01-29T01:30:00+00:00,2027-01-29T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-01,Asia/Hong_Kong,1,2027-02-01T09:30:00+08:00,2027-02-01T16:00:00+08:00,2027-02-01T01:30:00+00:00,2027-02-01T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-02,Asia/Hong_Kong,1,2027-02-02T09:30:00+08:00,2027-02-02T16:00:00+08:00,2027-02-02T01:30:00+00:00,2027-02-02T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-03,Asia/Hong_Kong,1,2027-02-03T09:30:00+08:00,2027-02-03T16:00:00+08:00,2027-02-03T01:30:00+00:00,2027-02-03T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-04,Asia/Hong_Kong,1,2027-02-04T09:30:00+08:00,2027-02-04T16:00:00+08:00,2027-02-04T01:30:00+00:00,2027-02-04T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-05,Asia/Hong_Kong,1,2027-02-05T09:30:00+08:00,2027-02-05T16:00:00+08:00,2027-02-05T01:30:00+00:00,2027-02-05T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-10,Asia/Hong_Kong,1,2027-02-10T09:30:00+08:00,2027-02-10T16:00:00+08:00,2027-02-10T01:30:00+00:00,2027-02-10T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-11,Asia/Hong_Kong,1,2027-02-11T09:30:00+08:00,2027-02-11T16:00:00+08:00,2027-02-11T01:30:00+00:00,2027-02-11T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-12,Asia/Hong_Kong,1,2027-02-12T09:30:00+08:00,2027-02-12T16:00:00+08:00,2027-02-12T01:30:00+00:00,2027-02-12T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-15,Asia/Hong_Kong,1,2027-02-15T09:30:00+08:00,2027-02-15T16:00:00+08:00,2027-02-15T01:30:00+00:00,2027-02-15T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-16,Asia/Hong_Kong,1,2027-02-16T09:30:00+08:00,2027-02-16T16:00:00+08:00,2027-02-16T01:30:00+00:00,2027-02-16T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-17,Asia/Hong_Kong,1,2027-02-17T09:30:00+08:00,2027-02-17T16:00:00+08:00,2027-02-17T01:30:00+00:00,2027-02-17T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-18,Asia/Hong_Kong,1,2027-02-18T09:30:00+08:00,2027-02-18T16:00:00+08:00,2027-02-18T01:30:00+00:00,2027-02-18T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-19,Asia/Hong_Kong,1,2027-02-19T09:30:00+08:00,2027-02-19T16:00:00+08:00,2027-02-19T01:30:00+00:00,2027-02-19T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-22,Asia/Hong_Kong,1,2027-02-22T09:30:00+08:00,2027-02-22T16:00:00+08:00,2027-02-22T01:30:00+00:00,2027-02-22T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-23,Asia/Hong_Kong,1,2027-02-23T09:30:00+08:00,2027-02-23T16:00:00+08:00,2027-02-23T01:30:00+00:00,2027-02-23T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-24,Asia/Hong_Kong,1,2027-02-24T09:30:00+08:00,2027-02-24T16:00:00+08:00,2027-02-24T01:30:00+00:00,2027-02-24T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-25,Asia/Hong_Kong,1,2027-02-25T09:30:00+08:00,2027-02-25T16:00:00+08:00,2027-02-25T01:30:00+00:00,2027-02-25T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-02-26,Asia/Hong_Kong,1,2027-02-26T09:30:00+08:00,2027-02-26T16:00:00+08:00,2027-02-26T01:30:00+00:00,2027-02-26T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-01,Asia/Hong_Kong,1,2027-03-01T09:30:00+08:00,2027-03-01T16:00:00+08:00,2027-03-01T01:30:00+00:00,2027-03-01T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-02,Asia/Hong_Kong,1,2027-03-02T09:30:00+08:00,2027-03-02T16:00:00+08:00,2027-03-02T01:30:00+00:00,2027-03-02T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-03,Asia/Hong_Kong,1,2027-03-03T09:30:00+08:00,2027-03-03T16:00:00+08:00,2027-03-03T01:30:00+00:00,2027-03-03T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-04,Asia/Hong_Kong,1,2027-03-04T09:30:00+08:00,2027-03-04T16:00:00+08:00,2027-03-04T01:30:00+00:00,2027-03-04T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-05,Asia/Hong_Kong,1,2027-03-05T09:30:00+08:00,2027-03-05T16:00:00+08:00,2027-03-05T01:30:00+00:00,2027-03-05T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-08,Asia/Hong_Kong,1,2027-03-08T09:30:00+08:00,2027-03-08T16:00:00+08:00,2027-03-08T01:30:00+00:00,2027-03-08T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-09,Asia/Hong_Kong,1,2027-03-09T09:30:00+08:00,2027-03-09T16:00:00+08:00,2027-03-09T01:30:00+00:00,2027-03-09T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-10,Asia/Hong_Kong,1,2027-03-10T09:30:00+08:00,2027-03-10T16:00:00+08:00,2027-03-10T01:30:00+00:00,2027-03-10T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-11,Asia/Hong_Kong,1,2027-03-11T09:30:00+08:00,2027-03-11T16:00:00+08:00,2027-03-11T01:30:00+00:00,2027-03-11T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-12,Asia/Hong_Kong,1,2027-03-12T09:30:00+08:00,2027-03-12T16:00:00+08:00,2027-03-12T01:30:00+00:00,2027-03-12T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-15,Asia/Hong_Kong,1,2027-03-15T09:30:00+08:00,2027-03-15T16:00:00+08:00,2027-03-15T01:30:00+00:00,2027-03-15T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-16,Asia/Hong_Kong,1,2027-03-16T09:30:00+08:00,2027-03-16T16:00:00+08:00,2027-03-16T01:30:00+00:00,2027-03-16T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-17,Asia/Hong_Kong,1,2027-03-17T09:30:00+08:00,2027-03-17T16:00:00+08:00,2027-03-17T01:30:00+00:00,2027-03-17T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-18,Asia/Hong_Kong,1,2027-03-18T09:30:00+08:00,2027-03-18T16:00:00+08:00,2027-03-18T01:30:00+00:00,2027-03-18T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-19,Asia/Hong_Kong,1,2027-03-19T09:30:00+08:00,2027-03-19T16:00:00+08:00,2027-03-19T01:30:00+00:00,2027-03-19T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-22,Asia/Hong_Kong,1,2027-03-22T09:30:00+08:00,2027-03-22T16:00:00+08:00,2027-03-22T01:30:00+00:00,2027-03-22T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-23,Asia/Hong_Kong,1,2027-03-23T09:30:00+08:00,2027-03-23T16:00:00+08:00,2027-03-23T01:30:00+00:00,2027-03-23T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-24,Asia/Hong_Kong,1,2027-03-24T09:30:00+08:00,2027-03-24T16:00:00+08:00,2027-03-24T01:30:00+00:00,2027-03-24T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-25,Asia/Hong_Kong,1,2027-03-25T09:30:00+08:00,2027-03-25T16:00:00+08:00,2027-03-25T01:30:00+00:00,2027-03-25T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-30,Asia/Hong_Kong,1,2027-03-30T09:30:00+08:00,2027-03-30T16:00:00+08:00,2027-03-30T01:30:00+00:00,2027-03-30T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-03-31,Asia/Hong_Kong,1,2027-03-31T09:30:00+08:00,2027-03-31T16:00:00+08:00,2027-03-31T01:30:00+00:00,2027-03-31T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-01,Asia/Hong_Kong,1,2027-04-01T09:30:00+08:00,2027-04-01T16:00:00+08:00,2027-04-01T01:30:00+00:00,2027-04-01T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-02,Asia/Hong_Kong,1,2027-04-02T09:30:00+08:00,2027-04-02T16:00:00+08:00,2027-04-02T01:30:00+00:00,2027-04-02T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-06,Asia/Hong_Kong,1,2027-04-06T09:30:00+08:00,2027-04-06T16:00:00+08:00,2027-04-06T01:30:00+00:00,2027-04-06T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-07,Asia/Hong_Kong,1,2027-04-07T09:30:00+08:00,2027-04-07T16:00:00+08:00,2027-04-07T01:30:00+00:00,2027-04-07T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-08,Asia/Hong_Kong,1,2027-04-08T09:30:00+08:00,2027-04-08T16:00:00+08:00,2027-04-08T01:30:00+00:00,2027-04-08T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-09,Asia/Hong_Kong,1,2027-04-09T09:30:00+08:00,2027-04-09T16:00:00+08:00,2027-04-09T01:30:00+00:00,2027-04-09T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-12,Asia/Hong_Kong,1,2027-04-12T09:30:00+08:00,2027-04-12T16:00:00+08:00,2027-04-12T01:30:00+00:00,2027-04-12T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-13,Asia/Hong_Kong,1,2027-04-13T09:30:00+08:00,2027-04-13T16:00:00+08:00,2027-04-13T01:30:00+00:00,2027-04-13T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-14,Asia/Hong_Kong,1,2027-04-14T09:30:00+08:00,2027-04-14T16:00:00+08:00,2027-04-14T01:30:00+00:00,2027-04-14T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-15,Asia/Hong_Kong,1,2027-04-15T09:30:00+08:00,2027-04-15T16:00:00+08:00,2027-04-15T01:30:00+00:00,2027-04-15T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-16,Asia/Hong_Kong,1,2027-04-16T09:30:00+08:00,2027-04-16T16:00:00+08:00,2027-04-16T01:30:00+00:00,2027-04-16T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-19,Asia/Hong_Kong,1,2027-04-19T09:30:00+08:00,2027-04-19T16:00:00+08:00,2027-04-19T01:30:00+00:00,2027-04-19T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-20,Asia/Hong_Kong,1,2027-04-20T09:30:00+08:00,2027-04-20T16:00:00+08:00,2027-04-20T01:30:00+00:00,2027-04-20T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-21,Asia/Hong_Kong,1,2027-04-21T09:30:00+08:00,2027-04-21T16:00:00+08:00,2027-04-21T01:30:00+00:00,2027-04-21T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-22,Asia/Hong_Kong,1,2027-04-22T09:30:00+08:00,2027-04-22T16:00:00+08:00,2027-04-22T01:30:00+00:00,2027-04-22T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-23,Asia/Hong_Kong,1,2027-04-23T09:30:00+08:00,2027-04-23T16:00:00+08:00,2027-04-23T01:30:00+00:00,2027-04-23T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-26,Asia/Hong_Kong,1,2027-04-26T09:30:00+08:00,2027-04-26T16:00:00+08:00,2027-04-26T01:30:00+00:00,2027-04-26T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-27,Asia/Hong_Kong,1,2027-04-27T09:30:00+08:00,2027-04-27T16:00:00+08:00,2027-04-27T01:30:00+00:00,2027-04-27T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-28,Asia/Hong_Kong,1,2027-04-28T09:30:00+08:00,2027-04-28T16:00:00+08:00,2027-04-28T01:30:00+00:00,2027-04-28T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-29,Asia/Hong_Kong,1,2027-04-29T09:30:00+08:00,2027-04-29T16:00:00+08:00,2027-04-29T01:30:00+00:00,2027-04-29T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-04-30,Asia/Hong_Kong,1,2027-04-30T09:30:00+08:00,2027-04-30T16:00:00+08:00,2027-04-30T01:30:00+00:00,2027-04-30T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-03,Asia/Hong_Kong,1,2027-05-03T09:30:00+08:00,2027-05-03T16:00:00+08:00,2027-05-03T01:30:00+00:00,2027-05-03T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-04,Asia/Hong_Kong,1,2027-05-04T09:30:00+08:00,2027-05-04T16:00:00+08:00,2027-05-04T01:30:00+00:00,2027-05-04T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-05,Asia/Hong_Kong,1,2027-05-05T09:30:00+08:00,2027-05-05T16:00:00+08:00,2027-05-05T01:30:00+00:00,2027-05-05T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-06,Asia/Hong_Kong,1,2027-05-06T09:30:00+08:00,2027-05-06T16:00:00+08:00,2027-05-06T01:30:00+00:00,2027-05-06T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-07,Asia/Hong_Kong,1,2027-05-07T09:30:00+08:00,2027-05-07T16:00:00+08:00,2027-05-07T01:30:00+00:00,2027-05-07T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-10,Asia/Hong_Kong,1,2027-05-10T09:30:00+08:00,2027-05-10T16:00:00+08:00,2027-05-10T01:30:00+00:00,2027-05-10T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-11,Asia/Hong_Kong,1,2027-05-11T09:30:00+08:00,2027-05-11T16:00:00+08:00,2027-05-11T01:30:00+00:00,2027-05-11T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-12,Asia/Hong_Kong,1,2027-05-12T09:30:00+08:00,2027-05-12T16:00:00+08:00,2027-05-12T01:30:00+00:00,2027-05-12T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-14,Asia/Hong_Kong,1,2027-05-14T09:30:00+08:00,2027-05-14T16:00:00+08:00,2027-05-14T01:30:00+00:00,2027-05-14T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-17,Asia/Hong_Kong,1,2027-05-17T09:30:00+08:00,2027-05-17T16:00:00+08:00,2027-05-17T01:30:00+00:00,2027-05-17T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-18,Asia/Hong_Kong,1,2027-05-18T09:30:00+08:00,2027-05-18T16:00:00+08:00,2027-05-18T01:30:00+00:00,2027-05-18T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-19,Asia/Hong_Kong,1,2027-05-19T09:30:00+08:00,2027-05-19T16:00:00+08:00,2027-05-19T01:30:00+00:00,2027-05-19T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-20,Asia/Hong_Kong,1,2027-05-20T09:30:00+08:00,2027-05-20T16:00:00+08:00,2027-05-20T01:30:00+00:00,2027-05-20T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-21,Asia/Hong_Kong,1,2027-05-21T09:30:00+08:00,2027-05-21T16:00:00+08:00,2027-05-21T01:30:00+00:00,2027-05-21T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-24,Asia/Hong_Kong,1,2027-05-24T09:30:00+08:00,2027-05-24T16:00:00+08:00,2027-05-24T01:30:00+00:00,2027-05-24T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-25,Asia/Hong_Kong,1,2027-05-25T09:30:00+08:00,2027-05-25T16:00:00+08:00,2027-05-25T01:30:00+00:00,2027-05-25T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-26,Asia/Hong_Kong,1,2027-05-26T09:30:00+08:00,2027-05-26T16:00:00+08:00,2027-05-26T01:30:00+00:00,2027-05-26T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-27,Asia/Hong_Kong,1,2027-05-27T09:30:00+08:00,2027-05-27T16:00:00+08:00,2027-05-27T01:30:00+00:00,2027-05-27T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-28,Asia/Hong_Kong,1,2027-05-28T09:30:00+08:00,2027-05-28T16:00:00+08:00,2027-05-28T01:30:00+00:00,2027-05-28T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-05-31,Asia/Hong_Kong,1,2027-05-31T09:30:00+08:00,2027-05-31T16:00:00+08:00,2027-05-31T01:30:00+00:00,2027-05-31T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-01,Asia/Hong_Kong,1,2027-06-01T09:30:00+08:00,2027-06-01T16:00:00+08:00,2027-06-01T01:30:00+00:00,2027-06-01T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-02,Asia/Hong_Kong,1,2027-06-02T09:30:00+08:00,2027-06-02T16:00:00+08:00,2027-06-02T01:30:00+00:00,2027-06-02T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-03,Asia/Hong_Kong,1,2027-06-03T09:30:00+08:00,2027-06-03T16:00:00+08:00,2027-06-03T01:30:00+00:00,2027-06-03T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-04,Asia/Hong_Kong,1,2027-06-04T09:30:00+08:00,2027-06-04T16:00:00+08:00,2027-06-04T01:30:00+00:00,2027-06-04T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-07,Asia/Hong_Kong,1,2027-06-07T09:30:00+08:00,2027-06-07T16:00:00+08:00,2027-06-07T01:30:00+00:00,2027-06-07T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-08,Asia/Hong_Kong,1,2027-06-08T09:30:00+08:00,2027-06-08T16:00:00+08:00,2027-06-08T01:30:00+00:00,2027-06-08T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-10,Asia/Hong_Kong,1,2027-06-10T09:30:00+08:00,2027-06-10T16:00:00+08:00,2027-06-10T01:30:00+00:00,2027-06-10T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-11,Asia/Hong_Kong,1,2027-06-11T09:30:00+08:00,2027-06-11T16:00:00+08:00,2027-06-11T01:30:00+00:00,2027-06-11T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
HK,2027-06-14,Asia/Hong_Kong,1,2027-06-14T09:30:00+08:00,2027-06-14T16:00:00+08:00,2027-06-14T01:30:00+00:00,2027-06-14T08:00:00+00:00,0,,pandas_market_calendars:HKEX,2026-03-04T05:31:06+00:00
